trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-6116-181-0083,07:40:00,07:40:00,830012891,1,,,,,1
1-6116-181-0083,07:42:00,07:43:00,830012810,2,,,,,1
1-6116-181-0083,07:47:00,07:48:00,830012819,3,,,,,1
1-6116-181-0083,07:57:00,07:58:00,830012888,4,,,,,1
1-6116-181-0083,08:05:00,08:06:00,830012887,5,,,,,1
1-6116-181-0083,08:16:00,08:17:00,830012886,6,,,,,1
1-6116-181-0083,08:22:00,08:23:00,830012885,7,,,,,1
1-6116-181-0083,08:33:00,08:33:00,830012882,8,,,,,1
1-6115-182-0083,07:45:00,07:45:00,830012882,1,,,,,1
1-6115-182-0083,07:53:00,07:54:00,830012885,2,,,,,1
1-6115-182-0083,07:59:00,08:00:00,830012886,3,,,,,1
1-6115-182-0083,08:05:00,08:06:00,830012887,4,,,,,1
1-6115-182-0083,08:18:00,08:19:00,830012888,5,,,,,1
1-6115-182-0083,08:28:00,08:29:00,830012819,6,,,,,1
1-6115-182-0083,08:33:00,08:34:00,830012810,7,,,,,1
1-6115-182-0083,08:38:00,08:38:00,830012891,8,,,,,1
1-6114-183-0083,06:40:00,06:40:00,830012891,1,,,,,1
1-6114-183-0083,06:42:00,06:43:00,830012810,2,,,,,1
1-6114-183-0083,06:47:00,06:48:00,830012819,3,,,,,1
1-6114-183-0083,06:57:00,06:58:00,830012888,4,,,,,1
1-6114-183-0083,07:05:00,07:06:00,830012887,5,,,,,1
1-6114-183-0083,07:16:00,07:17:00,830012886,6,,,,,1
1-6114-183-0083,07:22:00,07:23:00,830012885,7,,,,,1
1-6114-183-0083,07:33:00,07:33:00,830012882,8,,,,,1
1-6112-184-0083,21:30:00,21:30:00,830012891,1,,,,,1
1-6112-184-0083,21:32:00,21:33:00,830012810,2,,,,,1
1-6112-184-0083,21:37:00,21:38:00,830012819,3,,,,,1
1-6112-184-0083,21:47:00,21:48:00,830012888,4,,,,,1
1-6112-184-0083,21:55:00,21:56:00,830012887,5,,,,,1
1-6112-184-0083,22:06:00,22:07:00,830012886,6,,,,,1
1-6112-184-0083,22:12:00,22:13:00,830012885,7,,,,,1
1-6112-184-0083,22:23:00,22:23:00,830012882,8,,,,,1
1-6111-185-0083,20:35:00,20:35:00,830012882,1,,,,,1
1-6111-185-0083,20:43:00,20:44:00,830012885,2,,,,,1
1-6111-185-0083,20:49:00,20:50:00,830012886,3,,,,,1
1-6111-185-0083,20:55:00,20:56:00,830012887,4,,,,,1
1-6111-185-0083,21:08:00,21:09:00,830012888,5,,,,,1
1-6111-185-0083,21:18:00,21:19:00,830012819,6,,,,,1
1-6111-185-0083,21:23:00,21:24:00,830012810,7,,,,,1
1-6111-185-0083,21:28:00,21:28:00,830012891,8,,,,,1
1-6110-186-0083,20:48:00,20:48:00,830012891,1,,,,,1
1-6110-186-0083,20:50:00,20:51:00,830012810,2,,,,,1
1-6110-186-0083,20:55:00,20:56:00,830012819,3,,,,,1
1-6110-186-0083,21:05:00,21:06:00,830012888,4,,,,,1
1-6110-186-0083,21:13:00,21:14:00,830012887,5,,,,,1
1-6110-186-0083,21:24:00,21:25:00,830012886,6,,,,,1
1-6110-186-0083,21:30:00,21:31:00,830012885,7,,,,,1
1-6110-186-0083,21:41:00,21:41:00,830012882,8,,,,,1
1-6103-187-0083,18:40:00,18:40:00,830012882,1,,,,,1
1-6103-187-0083,18:48:00,18:49:00,830012885,2,,,,,1
1-6103-187-0083,18:54:00,18:55:00,830012886,3,,,,,1
1-6103-187-0083,19:00:00,19:01:00,830012887,4,,,,,1
1-6103-187-0083,19:13:00,19:14:00,830012888,5,,,,,1
1-6103-187-0083,19:23:00,19:24:00,830012819,6,,,,,1
1-6103-187-0083,19:28:00,19:29:00,830012810,7,,,,,1
1-6103-187-0083,19:33:00,19:33:00,830012891,8,,,,,1
1-6102-188-0083,19:32:00,19:32:00,830012891,1,,,,,1
1-6102-188-0083,19:34:00,19:35:00,830012810,2,,,,,1
1-6102-188-0083,19:39:00,19:40:00,830012819,3,,,,,1
1-6102-188-0083,19:49:00,19:50:00,830012888,4,,,,,1
1-6102-188-0083,19:56:00,19:57:00,830012887,5,,,,,1
1-6102-188-0083,20:07:00,20:08:00,830012886,6,,,,,1
1-6102-188-0083,20:13:00,20:14:00,830012885,7,,,,,1
1-6102-188-0083,20:24:00,20:24:00,830012882,8,,,,,1
1-6101-189-0083,17:35:00,17:35:00,830012882,1,,,,,1
1-6101-189-0083,17:44:00,17:45:00,830012885,2,,,,,1
1-6101-189-0083,17:50:00,17:51:00,830012886,3,,,,,1
1-6101-189-0083,17:56:00,17:57:00,830012887,4,,,,,1
1-6101-189-0083,18:09:00,18:10:00,830012888,5,,,,,1
1-6101-189-0083,18:18:00,18:19:00,830012819,6,,,,,1
1-6101-189-0083,18:23:00,18:24:00,830012810,7,,,,,1
1-6101-189-0083,18:28:00,18:28:00,830012891,8,,,,,1
1-6100-18A-0083,17:35:00,17:35:00,830012891,1,,,,,1
1-6100-18A-0083,17:37:00,17:38:00,830012810,2,,,,,1
1-6100-18A-0083,17:42:00,17:43:00,830012819,3,,,,,1
1-6100-18A-0083,17:52:00,17:53:00,830012888,4,,,,,1
1-6100-18A-0083,17:59:00,18:00:00,830012887,5,,,,,1
1-6100-18A-0083,18:10:00,18:11:00,830012886,6,,,,,1
1-6100-18A-0083,18:16:00,18:17:00,830012885,7,,,,,1
1-6100-18A-0083,18:27:00,18:27:00,830012882,8,,,,,1
1-6099-18B-0083,16:35:00,16:35:00,830012882,1,,,,,1
1-6099-18B-0083,16:44:00,16:45:00,830012885,2,,,,,1
1-6099-18B-0083,16:50:00,16:51:00,830012886,3,,,,,1
1-6099-18B-0083,16:56:00,16:57:00,830012887,4,,,,,1
1-6099-18B-0083,17:09:00,17:10:00,830012888,5,,,,,1
1-6099-18B-0083,17:18:00,17:19:00,830012819,6,,,,,1
1-6099-18B-0083,17:23:00,17:24:00,830012810,7,,,,,1
1-6099-18B-0083,17:28:00,17:28:00,830012891,8,,,,,1
1-6098-18C-0083,16:32:00,16:32:00,830012891,1,,,,,1
1-6098-18C-0083,16:34:00,16:35:00,830012810,2,,,,,1
1-6098-18C-0083,16:39:00,16:40:00,830012819,3,,,,,1
1-6098-18C-0083,16:49:00,16:50:00,830012888,4,,,,,1
1-6098-18C-0083,16:56:00,16:57:00,830012887,5,,,,,1
1-6098-18C-0083,17:07:00,17:08:00,830012886,6,,,,,1
1-6098-18C-0083,17:13:00,17:14:00,830012885,7,,,,,1
1-6098-18C-0083,17:24:00,17:24:00,830012882,8,,,,,1
1-6097-18D-0083,15:50:00,15:50:00,830012882,1,,,,,1
1-6097-18D-0083,15:59:00,16:00:00,830012885,2,,,,,1
1-6097-18D-0083,16:05:00,16:06:00,830012886,3,,,,,1
1-6097-18D-0083,16:11:00,16:12:00,830012887,4,,,,,1
1-6097-18D-0083,16:24:00,16:25:00,830012888,5,,,,,1
1-6097-18D-0083,16:33:00,16:34:00,830012819,6,,,,,1
1-6097-18D-0083,16:38:00,16:39:00,830012810,7,,,,,1
1-6097-18D-0083,16:43:00,16:43:00,830012891,8,,,,,1
1-6096-18E-0083,15:32:00,15:32:00,830012891,1,,,,,1
1-6096-18E-0083,15:34:00,15:35:00,830012810,2,,,,,1
1-6096-18E-0083,15:39:00,15:40:00,830012819,3,,,,,1
1-6096-18E-0083,15:49:00,15:50:00,830012888,4,,,,,1
1-6096-18E-0083,15:56:00,15:57:00,830012887,5,,,,,1
1-6096-18E-0083,16:07:00,16:08:00,830012886,6,,,,,1
1-6096-18E-0083,16:13:00,16:14:00,830012885,7,,,,,1
1-6096-18E-0083,16:24:00,16:24:00,830012882,8,,,,,1
1-6095-18F-0083,14:45:00,14:45:00,830012882,1,,,,,1
1-6095-18F-0083,14:54:00,14:55:00,830012885,2,,,,,1
1-6095-18F-0083,15:00:00,15:01:00,830012886,3,,,,,1
1-6095-18F-0083,15:06:00,15:07:00,830012887,4,,,,,1
1-6095-18F-0083,15:19:00,15:20:00,830012888,5,,,,,1
1-6095-18F-0083,15:28:00,15:29:00,830012819,6,,,,,1
1-6095-18F-0083,15:33:00,15:34:00,830012810,7,,,,,1
1-6095-18F-0083,15:38:00,15:38:00,830012891,8,,,,,1
1-6094-190-0083,14:32:00,14:32:00,830012891,1,,,,,1
1-6094-190-0083,14:34:00,14:35:00,830012810,2,,,,,1
1-6094-190-0083,14:39:00,14:40:00,830012819,3,,,,,1
1-6094-190-0083,14:49:00,14:50:00,830012888,4,,,,,1
1-6094-190-0083,14:56:00,14:57:00,830012887,5,,,,,1
1-6094-190-0083,15:07:00,15:08:00,830012886,6,,,,,1
1-6094-190-0083,15:13:00,15:14:00,830012885,7,,,,,1
1-6094-190-0083,15:24:00,15:24:00,830012882,8,,,,,1
1-6093-191-0083,13:35:00,13:35:00,830012882,1,,,,,1
1-6093-191-0083,13:44:00,13:45:00,830012885,2,,,,,1
1-6093-191-0083,13:50:00,13:51:00,830012886,3,,,,,1
1-6093-191-0083,13:56:00,13:57:00,830012887,4,,,,,1
1-6093-191-0083,14:09:00,14:10:00,830012888,5,,,,,1
1-6093-191-0083,14:18:00,14:19:00,830012819,6,,,,,1
1-6093-191-0083,14:23:00,14:24:00,830012810,7,,,,,1
1-6093-191-0083,14:28:00,14:28:00,830012891,8,,,,,1
1-6092-192-0083,13:40:00,13:40:00,830012891,1,,,,,1
1-6092-192-0083,13:42:00,13:43:00,830012810,2,,,,,1
1-6092-192-0083,13:47:00,13:48:00,830012819,3,,,,,1
1-6092-192-0083,13:57:00,13:58:00,830012888,4,,,,,1
1-6092-192-0083,14:04:00,14:05:00,830012887,5,,,,,1
1-6092-192-0083,14:15:00,14:16:00,830012886,6,,,,,1
1-6092-192-0083,14:21:00,14:22:00,830012885,7,,,,,1
1-6092-192-0083,14:32:00,14:32:00,830012882,8,,,,,1
1-6091-193-0083,12:30:00,12:30:00,830012882,1,,,,,1
1-6091-193-0083,12:39:00,12:40:00,830012885,2,,,,,1
1-6091-193-0083,12:45:00,12:46:00,830012886,3,,,,,1
1-6091-193-0083,12:51:00,12:52:00,830012887,4,,,,,1
1-6091-193-0083,13:04:00,13:05:00,830012888,5,,,,,1
1-6091-193-0083,13:13:00,13:14:00,830012819,6,,,,,1
1-6091-193-0083,13:18:00,13:19:00,830012810,7,,,,,1
1-6091-193-0083,13:23:00,13:23:00,830012891,8,,,,,1
1-6090-194-0083,12:32:00,12:32:00,830012891,1,,,,,1
1-6090-194-0083,12:34:00,12:35:00,830012810,2,,,,,1
1-6090-194-0083,12:39:00,12:40:00,830012819,3,,,,,1
1-6090-194-0083,12:49:00,12:50:00,830012888,4,,,,,1
1-6090-194-0083,12:56:00,12:57:00,830012887,5,,,,,1
1-6090-194-0083,13:07:00,13:08:00,830012886,6,,,,,1
1-6090-194-0083,13:13:00,13:14:00,830012885,7,,,,,1
1-6090-194-0083,13:24:00,13:24:00,830012882,8,,,,,1
1-6089-195-0083,11:50:00,11:50:00,830012882,1,,,,,1
1-6089-195-0083,11:59:00,12:00:00,830012885,2,,,,,1
1-6089-195-0083,12:05:00,12:06:00,830012886,3,,,,,1
1-6089-195-0083,12:11:00,12:12:00,830012887,4,,,,,1
1-6089-195-0083,12:24:00,12:25:00,830012888,5,,,,,1
1-6089-195-0083,12:33:00,12:34:00,830012819,6,,,,,1
1-6089-195-0083,12:38:00,12:39:00,830012810,7,,,,,1
1-6089-195-0083,12:43:00,12:43:00,830012891,8,,,,,1
1-6088-196-0083,11:25:00,11:25:00,830012891,1,,,,,1
1-6088-196-0083,11:27:00,11:28:00,830012810,2,,,,,1
1-6088-196-0083,11:32:00,11:33:00,830012819,3,,,,,1
1-6088-196-0083,11:42:00,11:43:00,830012888,4,,,,,1
1-6088-196-0083,11:49:00,11:50:00,830012887,5,,,,,1
1-6088-196-0083,12:00:00,12:01:00,830012886,6,,,,,1
1-6088-196-0083,12:06:00,12:07:00,830012885,7,,,,,1
1-6088-196-0083,12:17:00,12:17:00,830012882,8,,,,,1
1-6087-197-0083,10:15:00,10:15:00,830012882,1,,,,,1
1-6087-197-0083,10:24:00,10:25:00,830012885,2,,,,,1
1-6087-197-0083,10:30:00,10:31:00,830012886,3,,,,,1
1-6087-197-0083,10:36:00,10:37:00,830012887,4,,,,,1
1-6087-197-0083,10:49:00,10:50:00,830012888,5,,,,,1
1-6087-197-0083,10:58:00,10:59:00,830012819,6,,,,,1
1-6087-197-0083,11:03:00,11:04:00,830012810,7,,,,,1
1-6087-197-0083,11:08:00,11:08:00,830012891,8,,,,,1
1-6086-198-0083,10:45:00,10:45:00,830012891,1,,,,,1
1-6086-198-0083,10:47:00,10:48:00,830012810,2,,,,,1
1-6086-198-0083,10:52:00,10:53:00,830012819,3,,,,,1
1-6086-198-0083,11:02:00,11:03:00,830012888,4,,,,,1
1-6086-198-0083,11:09:00,11:10:00,830012887,5,,,,,1
1-6086-198-0083,11:20:00,11:21:00,830012886,6,,,,,1
1-6086-198-0083,11:26:00,11:27:00,830012885,7,,,,,1
1-6086-198-0083,11:37:00,11:37:00,830012882,8,,,,,1
1-6085-199-0083,08:37:00,08:37:00,830012882,1,,,,,1
1-6085-199-0083,08:45:00,08:46:00,830012885,2,,,,,1
1-6085-199-0083,08:51:00,08:52:00,830012886,3,,,,,1
1-6085-199-0083,08:57:00,08:58:00,830012887,4,,,,,1
1-6085-199-0083,09:10:00,09:11:00,830012888,5,,,,,1
1-6085-199-0083,09:20:00,09:21:00,830012819,6,,,,,1
1-6085-199-0083,09:25:00,09:26:00,830012810,7,,,,,1
1-6085-199-0083,09:30:00,09:30:00,830012891,8,,,,,1
1-6084-19A-0083,09:03:00,09:03:00,830012891,1,,,,,1
1-6084-19A-0083,09:05:00,09:06:00,830012810,2,,,,,1
1-6084-19A-0083,09:10:00,09:11:00,830012819,3,,,,,1
1-6084-19A-0083,09:20:00,09:21:00,830012888,4,,,,,1
1-6084-19A-0083,09:27:00,09:28:00,830012887,5,,,,,1
1-6084-19A-0083,09:38:00,09:39:00,830012886,6,,,,,1
1-6084-19A-0083,09:44:00,09:45:00,830012885,7,,,,,1
1-6084-19A-0083,09:55:00,09:55:00,830012882,8,,,,,1
1-6083-19B-0083,07:40:00,07:40:00,830012882,1,,,,,1
1-6083-19B-0083,07:48:00,07:49:00,830012885,2,,,,,1
1-6083-19B-0083,07:54:00,07:55:00,830012886,3,,,,,1
1-6083-19B-0083,08:00:00,08:01:00,830012887,4,,,,,1
1-6083-19B-0083,08:13:00,08:14:00,830012888,5,,,,,1
1-6083-19B-0083,08:23:00,08:24:00,830012819,6,,,,,1
1-6083-19B-0083,08:28:00,08:29:00,830012810,7,,,,,1
1-6083-19B-0083,08:33:00,08:33:00,830012891,8,,,,,1
1-6082-19C-0083,07:35:00,07:35:00,830012891,1,,,,,1
1-6082-19C-0083,07:37:00,07:38:00,830012810,2,,,,,1
1-6082-19C-0083,07:42:00,07:43:00,830012819,3,,,,,1
1-6082-19C-0083,07:52:00,07:53:00,830012888,4,,,,,1
1-6082-19C-0083,07:59:00,08:00:00,830012887,5,,,,,1
1-6082-19C-0083,08:10:00,08:11:00,830012886,6,,,,,1
1-6082-19C-0083,08:16:00,08:17:00,830012885,7,,,,,1
1-6082-19C-0083,08:27:00,08:27:00,830012882,8,,,,,1
1-6081-19D-0083,06:20:00,06:20:00,830012882,1,,,,,1
1-6081-19D-0083,06:29:00,06:30:00,830012885,2,,,,,1
1-6081-19D-0083,06:35:00,06:36:00,830012886,3,,,,,1
1-6081-19D-0083,06:41:00,06:42:00,830012887,4,,,,,1
1-6081-19D-0083,06:54:00,06:55:00,830012888,5,,,,,1
1-6081-19D-0083,07:03:00,07:04:00,830012819,6,,,,,1
1-6081-19D-0083,07:08:00,07:09:00,830012810,7,,,,,1
1-6081-19D-0083,07:13:00,07:13:00,830012891,8,,,,,1
1-6080-19E-0083,06:30:00,06:30:00,830012891,1,,,,,1
1-6080-19E-0083,06:32:00,06:33:00,830012810,2,,,,,1
1-6080-19E-0083,06:37:00,06:38:00,830012819,3,,,,,1
1-6080-19E-0083,06:47:00,06:48:00,830012888,4,,,,,1
1-6080-19E-0083,06:54:00,06:55:00,830012887,5,,,,,1
1-6080-19E-0083,07:05:00,07:06:00,830012886,6,,,,,1
1-6080-19E-0083,07:11:00,07:12:00,830012885,7,,,,,1
1-6080-19E-0083,07:22:00,07:22:00,830012882,8,,,,,1
1-6073-19F-0083,05:05:00,05:05:00,830012878,1,,,,,1
1-6073-19F-0083,05:15:00,05:16:00,830012879,2,,,,,1
1-6073-19F-0083,05:22:00,05:23:00,830012880,3,,,,,1
1-6073-19F-0083,05:34:00,05:35:00,830012882,4,,,,,1
1-6073-19F-0083,05:43:00,05:44:00,830012885,5,,,,,1
1-6073-19F-0083,05:49:00,05:50:00,830012886,6,,,,,1
1-6073-19F-0083,05:54:00,05:55:00,830012887,7,,,,,1
1-6073-19F-0083,06:07:00,06:08:00,830012888,8,,,,,1
1-6073-19F-0083,06:15:00,06:16:00,830012819,9,,,,,1
1-6073-19F-0083,06:20:00,06:21:00,830012810,10,,,,,1
1-6073-19F-0083,06:25:00,06:25:00,830012891,11,,,,,1
1-6072-1A0-0083,05:10:00,05:10:00,830012891,1,,,,,1
1-6072-1A0-0083,05:12:00,05:13:00,830012810,2,,,,,1
1-6072-1A0-0083,05:17:00,05:18:00,830012819,3,,,,,1
1-6072-1A0-0083,05:20:00,05:21:00,830012890,4,,,,,1
1-6072-1A0-0083,05:25:00,05:26:00,830012809,5,,,,,1
1-6072-1A0-0083,05:28:00,05:29:00,830012889,6,,,,,1
1-6072-1A0-0083,05:31:00,05:32:00,830012808,7,,,,,1
1-6072-1A0-0083,05:36:00,05:36:00,830012888,8,,,,,1
1-6071-1A1-0083,18:40:00,18:40:00,830012855,1,,,,,1
1-6071-1A1-0083,18:42:00,18:43:00,830012902,2,,,,,1
1-6071-1A1-0083,18:55:00,18:56:00,830012896,3,,,,,1
1-6071-1A1-0083,19:07:00,19:08:00,830012857,4,,,,,1
1-6071-1A1-0083,19:22:00,19:27:00,830012859,5,,,,,1
1-6071-1A1-0083,19:35:00,19:36:00,830012860,6,,,,,1
1-6071-1A1-0083,19:53:00,19:53:00,830012862,7,,,,,1
1-6071-1A2-0083,18:43:00,18:43:00,830012902,1,,,,,1
1-6071-1A2-0083,18:55:00,18:56:00,830012896,2,,,,,1
1-6071-1A2-0083,19:07:00,19:08:00,830012857,3,,,,,1
1-6071-1A2-0083,19:22:00,19:27:00,830012859,4,,,,,1
1-6071-1A2-0083,19:35:00,19:36:00,830012860,5,,,,,1
1-6071-1A2-0083,19:53:00,19:53:00,830012862,6,,,,,1
1-6070-1A3-0083,20:01:00,20:01:00,830012862,1,,,,,1
1-6070-1A3-0083,20:17:00,20:18:00,830012860,2,,,,,1
1-6070-1A3-0083,20:26:00,20:27:00,830012859,3,,,,,1
1-6070-1A3-0083,20:39:00,20:44:00,830012857,4,,,,,1
1-6070-1A3-0083,20:52:00,20:53:00,830012896,5,,,,,1
1-6070-1A3-0083,21:05:00,21:06:00,830012902,6,,,,,1
1-6070-1A3-0083,21:10:00,21:10:00,830012855,7,,,,,1
1-6070-1A4-0083,20:01:00,20:01:00,830012862,1,,,,,1
1-6070-1A4-0083,20:17:00,20:18:00,830012860,2,,,,,1
1-6070-1A4-0083,20:26:00,20:27:00,830012859,3,,,,,1
1-6070-1A4-0083,20:39:00,20:44:00,830012857,4,,,,,1
1-6070-1A4-0083,20:52:00,20:53:00,830012896,5,,,,,1
1-6070-1A4-0083,21:05:00,21:05:00,830012902,6,,,,,1
1-6038-1A5-0083,19:40:00,19:40:00,830012891,1,,,,,1
1-6038-1A5-0083,19:42:00,19:43:00,830012810,2,,,,,1
1-6038-1A5-0083,19:47:00,19:48:00,830012819,3,,,,,1
1-6038-1A5-0083,19:57:00,19:58:00,830012888,4,,,,,1
1-6038-1A5-0083,20:05:00,20:06:00,830012887,5,,,,,1
1-6038-1A5-0083,20:16:00,20:17:00,830012886,6,,,,,1
1-6038-1A5-0083,20:22:00,20:23:00,830012885,7,,,,,1
1-6038-1A5-0083,20:33:00,20:33:00,830012882,8,,,,,1
1-6037-1A6-0083,22:00:00,22:00:00,830012882,1,,,,,1
1-6037-1A6-0083,22:09:00,22:10:00,830012885,2,,,,,1
1-6037-1A6-0083,22:15:00,22:16:00,830012886,3,,,,,1
1-6037-1A6-0083,22:21:00,22:22:00,830012887,4,,,,,1
1-6037-1A6-0083,22:34:00,22:35:00,830012888,5,,,,,1
1-6037-1A6-0083,22:43:00,22:44:00,830012819,6,,,,,1
1-6037-1A6-0083,22:48:00,22:49:00,830012810,7,,,,,1
1-6037-1A6-0083,22:53:00,22:53:00,830012891,8,,,,,1
1-6013-1A7-0083,05:50:00,05:50:00,830012888,1,,,,,1
1-6013-1A7-0083,05:54:00,05:55:00,830012889,2,,,,,1
1-6013-1A7-0083,05:59:00,06:00:00,830012890,3,,,,,1
1-6013-1A7-0083,06:02:00,06:03:00,830012819,4,,,,,1
1-6013-1A7-0083,06:07:00,06:08:00,830012810,5,,,,,1
1-6013-1A7-0083,06:12:00,06:12:00,830012891,6,,,,,1
1-5949-1A8-0083,19:45:00,19:45:00,830012852,1,,,,,1
1-5949-1A8-0083,19:49:00,19:50:00,830012851,2,,,,,1
1-5949-1A8-0083,19:54:00,19:55:00,830012854,3,,,,,1
1-5949-1A8-0083,19:58:00,19:59:00,830012895,4,,,,,1
1-5949-1A8-0083,20:10:00,20:10:00,830012855,5,,,,,1
1-5948-1A9-0083,19:10:00,19:10:00,830012855,1,,,,,1
1-5948-1A9-0083,19:20:00,19:21:00,830012895,2,,,,,1
1-5948-1A9-0083,19:24:00,19:25:00,830012854,3,,,,,1
1-5948-1A9-0083,19:29:00,19:30:00,830012851,4,,,,,1
1-5948-1A9-0083,19:35:00,19:35:00,830012852,5,,,,,1
1-5945-1AA-0083,17:22:00,17:22:00,830012852,1,,,,,1
1-5945-1AA-0083,17:26:00,17:27:00,830012851,2,,,,,1
1-5945-1AA-0083,17:31:00,17:32:00,830012854,3,,,,,1
1-5945-1AA-0083,17:35:00,17:36:00,830012895,4,,,,,1
1-5945-1AA-0083,17:47:00,17:47:00,830012855,5,,,,,1
1-5944-1AB-0083,16:47:00,16:47:00,830012855,1,,,,,1
1-5944-1AB-0083,16:57:00,16:58:00,830012895,2,,,,,1
1-5944-1AB-0083,17:01:00,17:02:00,830012854,3,,,,,1
1-5944-1AB-0083,17:06:00,17:07:00,830012851,4,,,,,1
1-5944-1AB-0083,17:12:00,17:12:00,830012852,5,,,,,1
1-5943-1AC-0083,15:22:00,15:22:00,830012852,1,,,,,1
1-5943-1AC-0083,15:26:00,15:27:00,830012851,2,,,,,1
1-5943-1AC-0083,15:31:00,15:32:00,830012854,3,,,,,1
1-5943-1AC-0083,15:35:00,15:36:00,830012895,4,,,,,1
1-5943-1AC-0083,15:47:00,15:47:00,830012855,5,,,,,1
1-5942-1AD-0083,14:47:00,14:47:00,830012855,1,,,,,1
1-5942-1AD-0083,14:57:00,14:58:00,830012895,2,,,,,1
1-5942-1AD-0083,15:01:00,15:02:00,830012854,3,,,,,1
1-5942-1AD-0083,15:06:00,15:07:00,830012851,4,,,,,1
1-5942-1AD-0083,15:12:00,15:12:00,830012852,5,,,,,1
1-5941-1AE-0083,14:12:00,14:12:00,830012852,1,,,,,1
1-5941-1AE-0083,14:16:00,14:17:00,830012851,2,,,,,1
1-5941-1AE-0083,14:21:00,14:22:00,830012854,3,,,,,1
1-5941-1AE-0083,14:25:00,14:26:00,830012895,4,,,,,1
1-5941-1AE-0083,14:37:00,14:37:00,830012855,5,,,,,1
1-5940-1AF-0083,13:37:00,13:37:00,830012855,1,,,,,1
1-5940-1AF-0083,13:47:00,13:48:00,830012895,2,,,,,1
1-5940-1AF-0083,13:51:00,13:52:00,830012854,3,,,,,1
1-5940-1AF-0083,13:56:00,13:57:00,830012851,4,,,,,1
1-5940-1AF-0083,14:02:00,14:02:00,830012852,5,,,,,1
1-5939-1B0-0083,13:02:00,13:02:00,830012852,1,,,,,1
1-5939-1B0-0083,13:06:00,13:07:00,830012851,2,,,,,1
1-5939-1B0-0083,13:11:00,13:12:00,830012854,3,,,,,1
1-5939-1B0-0083,13:15:00,13:16:00,830012895,4,,,,,1
1-5939-1B0-0083,13:27:00,13:27:00,830012855,5,,,,,1
1-5938-1B1-0083,12:27:00,12:27:00,830012855,1,,,,,1
1-5938-1B1-0083,12:37:00,12:38:00,830012895,2,,,,,1
1-5938-1B1-0083,12:41:00,12:42:00,830012854,3,,,,,1
1-5938-1B1-0083,12:46:00,12:47:00,830012851,4,,,,,1
1-5938-1B1-0083,12:52:00,12:52:00,830012852,5,,,,,1
1-5937-1B2-0083,11:52:00,11:52:00,830012852,1,,,,,1
1-5937-1B2-0083,11:56:00,11:57:00,830012851,2,,,,,1
1-5937-1B2-0083,12:01:00,12:02:00,830012854,3,,,,,1
1-5937-1B2-0083,12:05:00,12:06:00,830012895,4,,,,,1
1-5937-1B2-0083,12:17:00,12:17:00,830012855,5,,,,,1
1-5936-1B3-0083,11:17:00,11:17:00,830012855,1,,,,,1
1-5936-1B3-0083,11:27:00,11:28:00,830012895,2,,,,,1
1-5936-1B3-0083,11:31:00,11:32:00,830012854,3,,,,,1
1-5936-1B3-0083,11:36:00,11:37:00,830012851,4,,,,,1
1-5936-1B3-0083,11:42:00,11:42:00,830012852,5,,,,,1
1-5935-1B4-0083,10:42:00,10:42:00,830012852,1,,,,,1
1-5935-1B4-0083,10:46:00,10:47:00,830012851,2,,,,,1
1-5935-1B4-0083,10:51:00,10:52:00,830012854,3,,,,,1
1-5935-1B4-0083,10:55:00,10:56:00,830012895,4,,,,,1
1-5935-1B4-0083,11:07:00,11:07:00,830012855,5,,,,,1
1-5934-1B5-0083,10:07:00,10:07:00,830012855,1,,,,,1
1-5934-1B5-0083,10:17:00,10:18:00,830012895,2,,,,,1
1-5934-1B5-0083,10:21:00,10:22:00,830012854,3,,,,,1
1-5934-1B5-0083,10:26:00,10:27:00,830012851,4,,,,,1
1-5934-1B5-0083,10:32:00,10:32:00,830012852,5,,,,,1
1-5933-1B6-0083,09:32:00,09:32:00,830012852,1,,,,,1
1-5933-1B6-0083,09:36:00,09:37:00,830012851,2,,,,,1
1-5933-1B6-0083,09:41:00,09:42:00,830012854,3,,,,,1
1-5933-1B6-0083,09:45:00,09:46:00,830012895,4,,,,,1
1-5933-1B6-0083,09:57:00,09:57:00,830012855,5,,,,,1
1-5932-1B7-0083,08:57:00,08:57:00,830012855,1,,,,,1
1-5932-1B7-0083,09:07:00,09:08:00,830012895,2,,,,,1
1-5932-1B7-0083,09:11:00,09:12:00,830012854,3,,,,,1
1-5932-1B7-0083,09:16:00,09:17:00,830012851,4,,,,,1
1-5932-1B7-0083,09:22:00,09:22:00,830012852,5,,,,,1
1-5931-1B8-0083,08:22:00,08:22:00,830012852,1,,,,,1
1-5931-1B8-0083,08:26:00,08:27:00,830012851,2,,,,,1
1-5931-1B8-0083,08:31:00,08:32:00,830012854,3,,,,,1
1-5931-1B8-0083,08:35:00,08:36:00,830012895,4,,,,,1
1-5931-1B8-0083,08:47:00,08:47:00,830012855,5,,,,,1
1-5930-1B9-0083,07:40:00,07:40:00,830012855,1,,,,,1
1-5930-1B9-0083,07:50:00,07:51:00,830012895,2,,,,,1
1-5930-1B9-0083,07:54:00,07:55:00,830012854,3,,,,,1
1-5930-1B9-0083,07:59:00,08:00:00,830012851,4,,,,,1
1-5930-1B9-0083,08:05:00,08:05:00,830012852,5,,,,,1
1-5929-1BA-0083,07:05:00,07:05:00,830012852,1,,,,,1
